ROI,fv_001,fv_002,fv_003,fv_004,fv_005,fv_006,fv_007,fv_008,class
1902_4,0.32256,0.32077,0.16308,0.082821,0.053077,0.031538,0.026154,0,5
1903_4,0.32161,0.29325,0.15857,0.093725,0.061696,0.040431,0.030717,0,5
1904_4,0.30301,0.25781,0.1702,0.10854,0.071987,0.044364,0.044085,0,5
1905_4,0.26038,0.28311,0.1821,0.11223,0.075196,0.045735,0.041246,0,5
1906_4,0.38615,0.32254,0.13144,0.060512,0.038278,0.032367,0.028708,0,5
1907_4,0.3897,0.28645,0.15168,0.068153,0.048681,0.030746,0.024596,0,5
1908_4,0.32437,0.27553,0.17785,0.095064,0.0538,0.044398,0.028989,0,5
1909_4,0.23315,0.26522,0.21168,0.10788,0.082609,0.05462,0.044837,0,5
1910_4,0.17207,0.23608,0.22028,0.13937,0.092823,0.080078,0.059296,0,5
1911_4,0.36935,0.30532,0.15094,0.072041,0.039737,0.030589,0.032018,0,5
1912_4,0.34572,0.28921,0.17082,0.08223,0.053971,0.031568,0.026477,0,5
1913_4,0.29218,0.2663,0.18634,0.10637,0.068323,0.043996,0.036491,0,5
1914_4,0.20038,0.23337,0.21147,0.13494,0.094646,0.065711,0.059492,0,5
1915_4,0.17726,0.20904,0.20521,0.14877,0.10466,0.084932,0.070137,0,5
1916_4,0.18966,0.18771,0.18576,0.15323,0.11346,0.093993,0.076196,0,5
1917_4,0.34403,0.30794,0.16119,0.075916,0.047581,0.037156,0.026196,0,5
1918_4,0.32235,0.29369,0.18154,0.092281,0.054312,0.034448,0.021373,0,5
1919_4,0.25468,0.2711,0.19005,0.11747,0.077712,0.051808,0.037189,0,5
1920_4,0.17599,0.21303,0.20925,0.1522,0.10597,0.083536,0.060016,0,5
1921_4,0.18429,0.18814,0.19006,0.16012,0.11151,0.091733,0.074155,0,5
1922_4,0.2515,0.1703,0.16812,0.1376,0.11253,0.092098,0.067847,0,5
1923_4,0.27257,0.31518,0.17579,0.088036,0.066027,0.043172,0.039221,0,5
1924_4,0.30861,0.32614,0.16358,0.083312,0.05842,0.03429,0.025654,0,5
1925_4,0.29787,0.2999,0.18693,0.092705,0.062057,0.037487,0.02305,0,5
1926_4,0.24471,0.25555,0.19566,0.12881,0.081053,0.057563,0.036655,0,5
1927_4,0.19787,0.20027,0.20533,0.15413,0.10693,0.077333,0.058133,0,5
1928_4,0.25191,0.20306,0.18141,0.14523,0.097175,0.069976,0.051228,0,5
1929_4,0.30372,0.1829,0.16441,0.13324,0.098207,0.064,0.053517,0,5
1930_4,0.23807,0.30039,0.18123,0.10743,0.074055,0.056845,0.041982,0,5
1931_4,0.2899,0.30379,0.17576,0.094444,0.067424,0.041414,0.027273,0,5
1932_4,0.28137,0.31153,0.18454,0.097845,0.060076,0.040811,0.023828,0,5
1933_4,0.24608,0.26252,0.18161,0.12946,0.088877,0.058567,0.03288,0,5
1934_4,0.2094,0.21584,0.19168,0.15329,0.097718,0.082685,0.049396,0,5
1935_4,0.2573,0.19751,0.16974,0.15613,0.097478,0.071692,0.050156,0,5
1936_4,0.47199,0.22515,0.10818,0.072295,0.052156,0.04157,0.02866,0,5
1937_4,0.26458,0.19897,0.15092,0.12689,0.10934,0.085583,0.063715,0,5
1938_4,0.12525,0.17135,0.16932,0.16671,0.14468,0.12467,0.097999,0,5
1939_4,0.40495,0.29987,0.12621,0.081877,0.039374,0.022425,0.025293,0,5
1940_4,0.48796,0.32727,0.096806,0.046437,0.024816,0.0093366,0.007371,0,5
1941_4,0.46467,0.2788,0.090761,0.05163,0.036957,0.033152,0.044022,0,5
1942_4,0.34854,0.2155,0.12398,0.097076,0.076608,0.059357,0.078947,0,5
1943_4,0.36955,0.21034,0.11725,0.10614,0.076132,0.064462,0.056127,0,5
1944_4,0.39371,0.22336,0.10768,0.090282,0.075925,0.054942,0.054114,0,5
1945_4,0.49922,0.26955,0.08726,0.056189,0.033661,0.029518,0.024599,0,5
1946_4,0.35359,0.26121,0.12912,0.088331,0.068882,0.04295,0.055916,0,5
1947_4,0.36023,0.24098,0.1344,0.087855,0.068576,0.054255,0.053704,0,5
1948_4,0.36288,0.2433,0.12952,0.081745,0.067661,0.057719,0.057167,0,5
1949_4,0.47805,0.28241,0.095869,0.047545,0.038192,0.031697,0.026241,0,5
1950_4,0.53261,0.29816,0.081843,0.034752,0.022412,0.019139,0.01108,0,5
1951_4,0.35931,0.27673,0.11758,0.075472,0.047853,0.046213,0.076839,0,5
1952_4,0.37583,0.27895,0.11898,0.075326,0.052435,0.043918,0.054565,0,5
1953_4,0.47214,0.29806,0.091002,0.048313,0.033487,0.031697,0.025307,0,5
1954_4,0.37465,0.37593,0.12471,0.056944,0.031178,0.017006,0.019583,0,5
1955_4,0.37536,0.35554,0.12873,0.057626,0.036215,0.02194,0.024584,0,5
1956_4,0.41584,0.36857,0.10571,0.043117,0.028312,0.015065,0.023377,0,5
1957_4,0.43665,0.28939,0.10717,0.062709,0.040864,0.028784,0.034438,0,5
1958_4,0.45121,0.32992,0.10207,0.052159,0.031445,0.019965,0.013227,0,5
1959_4,0.44653,0.35479,0.095033,0.041054,0.025849,0.016979,0.019767,0,5
1960_4,0.44293,0.35209,0.091104,0.040729,0.022508,0.015005,0.035638,0,5
1961_4,0.42857,0.24642,0.11367,0.074376,0.055852,0.039854,0.041257,0,5
1962_4,0.34015,0.2385,0.1409,0.11401,0.076902,0.051627,0.037913,0,5
1963_4,0.26627,0.22089,0.19023,0.14286,0.098728,0.051608,0.029419,0,5
1964_4,0.35288,0.28101,0.14425,0.098827,0.065136,0.034939,0.02296,0,5
1965_4,0.28416,0.2495,0.17104,0.13861,0.085149,0.047772,0.023762,0,5
1966_4,0.39315,0.29866,0.15525,0.063852,0.034243,0.028836,0.026004,0,5
1967_4,0.30674,0.22992,0.16465,0.10153,0.071179,0.06151,0.064464,0,5
1968_4,0.31466,0.33621,0.15409,0.07597,0.051724,0.032597,0.034752,0,5
1969_4,0.28931,0.33224,0.15723,0.079847,0.060159,0.044025,0.037189,0,5
1970_4,0.2054,0.32406,0.21448,0.1071,0.066079,0.044328,0.038546,0,5
1971_4,0.22606,0.38865,0.20232,0.083097,0.044129,0.032,0.023742,0,5
1972_4,0.21612,0.35318,0.20662,0.10267,0.055441,0.039528,0.026437,0,5
1973_4,0.22677,0.35701,0.19614,0.098584,0.054311,0.038353,0.028829,0,5
1974_4,0.19307,0.31817,0.22296,0.11399,0.065591,0.048929,0.037292,0,5
1975_4,0.23754,0.31548,0.20705,0.09544,0.066278,0.040297,0.037911,0,5
1976_4,0.18785,0.35486,0.23006,0.10808,0.057643,0.040401,0.021101,0,5
1977_4,0.13684,0.30546,0.23785,0.13847,0.080369,0.052131,0.048873,0,5
1978_4,0.21098,0.26669,0.20574,0.11859,0.073635,0.057639,0.06674,0,5
1979_4,0.2637,0.34009,0.18732,0.087295,0.052481,0.036893,0.032216,0,5
1980_4,0.26318,0.34242,0.19873,0.092229,0.052229,0.030318,0.020892,0,5
1981_4,0.24648,0.36069,0.19788,0.091899,0.045418,0.031076,0.02656,0,5
1982_4,0.18079,0.29944,0.22966,0.12034,0.064972,0.052825,0.051977,0,5
1983_4,0.16814,0.31138,0.23802,0.13387,0.06506,0.046586,0.036948,0,5
1984_4,0.29564,0.34363,0.14837,0.070325,0.044677,0.037507,0.059846,0,5
1985_4,0.33737,0.35603,0.14567,0.061793,0.038654,0.031817,0.028662,0,5
1986_4,0.30289,0.3476,0.15485,0.078244,0.047983,0.029989,0.038441,0,5
1987_4,0.31577,0.30197,0.15268,0.093239,0.056901,0.04169,0.037746,0,5
1988_4,0.32551,0.32416,0.1459,0.081985,0.050162,0.035329,0.036947,0,5
1989_4,0.28112,0.31268,0.16781,0.085198,0.055364,0.041882,0.055938,0,5
1990_4,0.14573,0.30569,0.25926,0.14037,0.068706,0.041063,0.039184,0,5
1991_4,0.16283,0.35419,0.25157,0.11545,0.054974,0.033246,0.027749,0,5
1992_4,0.14481,0.32429,0.24718,0.12628,0.065825,0.049704,0.041913,0,5
1993_4,0.10986,0.31222,0.24119,0.13271,0.083976,0.062775,0.057269,0,5
1994_4,0.14428,0.24038,0.25059,0.16863,0.095837,0.052632,0.047656,0,5
1995_4,0.1419,0.30094,0.28032,0.14811,0.071322,0.038022,0.019384,0,5
1996_4,0.11047,0.29211,0.2399,0.13548,0.09618,0.067326,0.058533,0,5
1997_4,0.18111,0.27153,0.2286,0.12825,0.073249,0.045345,0.071908,0,5
1998_4,0.1763,0.32423,0.22057,0.12248,0.061506,0.049311,0.045599,0,5
1999_4,0.25657,0.36445,0.1962,0.083566,0.045836,0.029625,0.023756,0,5
2000_4,0.25443,0.35187,0.20625,0.087371,0.046333,0.029388,0.024358,0,5
2001_4,0.24692,0.34098,0.19673,0.074849,0.047319,0.041296,0.051907,0,5
2002_4,0.2368,0.36934,0.19316,0.081627,0.056034,0.032328,0.030711,0,5
2003_4,0.20672,0.27339,0.21793,0.12213,0.065546,0.052941,0.061345,0,5
2004_4,0.17666,0.30112,0.22163,0.12607,0.072805,0.050321,0.051392,0,5
2005_4,0.16797,0.29749,0.2203,0.1337,0.079016,0.055207,0.046311,0,5
2006_4,0.1522,0.29684,0.21249,0.12787,0.082455,0.069478,0.058665,0,5
2007_4,0.30646,0.21254,0.1664,0.11183,0.087676,0.064604,0.050489,0,5
2008_4,0.22742,0.26602,0.19958,0.12237,0.078782,0.057773,0.048057,0,5
2009_4,0.18819,0.32709,0.24082,0.10603,0.068549,0.039795,0.029525,0,5
2010_4,0.15308,0.34171,0.25463,0.12465,0.062452,0.036304,0.027164,0,5
2011_4,0.1158,0.28634,0.23488,0.14755,0.087873,0.067342,0.060224,0,5
2012_4,0.29759,0.16847,0.14298,0.10973,0.091161,0.079523,0.11056,0,5
2013_4,0.24133,0.20886,0.16208,0.12163,0.092185,0.074298,0.099615,0,5
2014_4,0.18802,0.24194,0.2078,0.13005,0.088052,0.075047,0.069087,0,5
2015_4,0.18276,0.31997,0.24447,0.11273,0.061703,0.045561,0.032804,0,5
2016_4,0.12761,0.2893,0.23963,0.15535,0.084544,0.055482,0.048085,0,5
2017_4,0.21228,0.35192,0.22737,0.093606,0.044757,0.03734,0.032737,0,5
2018_4,0.18414,0.35189,0.23953,0.10637,0.054356,0.03277,0.030949,0,5
2019_4,0.14914,0.28052,0.21878,0.13702,0.087962,0.062024,0.064562,0,5
2020_4,0.19753,0.37109,0.2384,0.099395,0.038345,0.035318,0.019929,0,5
2021_4,0.20862,0.37363,0.23616,0.097679,0.039786,0.024994,0.019128,0,5
2022_4,0.19039,0.31852,0.22449,0.12167,0.070524,0.04495,0.02945,0,5
2023_4,0.17374,0.30559,0.22291,0.1251,0.077006,0.045663,0.049986,0,5
2024_4,0.20083,0.35035,0.2347,0.10888,0.044282,0.034123,0.02683,0,5
2025_4,0.087589,0.16365,0.24492,0.2084,0.13948,0.086216,0.069742,0,5
2026_4,0.10996,0.21408,0.25551,0.18752,0.10916,0.070916,0.052855,0,5
2027_4,0.057642,0.1445,0.23605,0.23396,0.17684,0.094418,0.056599,0,5
2028_4,0.060813,0.12642,0.2536,0.25032,0.17764,0.089326,0.041887,0,5
2029_4,0.1048,0.18309,0.24337,0.22086,0.14532,0.069035,0.033517,0,5
2030_4,0.14557,0.21873,0.26617,0.18027,0.10262,0.055181,0.031461,0,5
2031_4,0.062874,0.18239,0.28044,0.23353,0.15469,0.060878,0.0252,0,5
2032_4,0.060918,0.15743,0.25946,0.24643,0.16846,0.073703,0.033592,0,5
2033_4,0.10536,0.16767,0.251,0.21897,0.15165,0.075576,0.02978,0,5
2034_4,0.14896,0.20625,0.23021,0.18411,0.12083,0.067187,0.042448,0,5
2035_4,0.10759,0.20602,0.27382,0.19215,0.11492,0.060209,0.045288,0,5
2036_4,0.099777,0.20923,0.28568,0.2137,0.12882,0.045172,0.017622,0,5
2037_4,0.10504,0.19134,0.25892,0.21944,0.12731,0.070362,0.027588,0,5
2038_4,0.12244,0.17727,0.23316,0.20575,0.13468,0.076391,0.050306,0,5
2039_4,0.1098,0.18559,0.2271,0.18479,0.12748,0.093198,0.072041,0,5
2040_4,0.13021,0.18865,0.2227,0.17333,0.11546,0.094752,0.074894,0,5
2041_4,0.11621,0.24306,0.25188,0.1655,0.10506,0.067185,0.051102,0,5
2042_4,0.13557,0.23126,0.24402,0.15896,0.10606,0.075758,0.048379,0,5
2043_4,0.17649,0.27609,0.23487,0.13395,0.073448,0.059445,0.045707,0,5
2044_4,0.22181,0.32897,0.21994,0.10476,0.059594,0.03768,0.027258,0,5
2045_4,0.20385,0.31364,0.23014,0.1171,0.057739,0.041746,0.035782,0,5
2046_4,0.24168,0.35623,0.19318,0.084404,0.041678,0.040367,0.042464,0,5
2047_4,0.23821,0.3259,0.2141,0.095128,0.050769,0.043077,0.032821,0,5
2048_4,0.26421,0.35261,0.19651,0.090679,0.04193,0.030311,0.023743,0,5
2049_4,0.25461,0.36622,0.20329,0.092177,0.038615,0.026158,0.018934,0,5
2050_4,0.26394,0.3443,0.21346,0.088649,0.042692,0.027875,0.019086,0,5
2051_4,0.25044,0.35062,0.20541,0.087528,0.049836,0.033392,0.022768,0,5
2052_4,0.24341,0.2935,0.21158,0.10462,0.058701,0.045656,0.042525,0,5
2053_4,0.3497,0.35962,0.16146,0.06746,0.032242,0.017609,0.011905,0,5
2054_4,0.30917,0.32003,0.17631,0.086891,0.050265,0.031321,0.026017,0,5
2055_4,0.2728,0.27412,0.18821,0.10679,0.067936,0.044674,0.045467,0,5
2056_4,0.38642,0.27883,0.14194,0.070573,0.046072,0.03755,0.038615,0,5
2057_4,0.20432,0.19125,0.17931,0.14408,0.11338,0.094345,0.073316,0,5
2058_4,0.21609,0.16207,0.17344,0.14103,0.11743,0.098095,0.09184,0,5
2059_4,0.23924,0.22537,0.18232,0.11644,0.085813,0.074545,0.076279,0,5
2060_4,0.27105,0.24503,0.19692,0.10545,0.074406,0.054266,0.052867,0,5
2061_4,0.19506,0.20573,0.19843,0.14005,0.11114,0.078305,0.071288,0,5
2062_4,0.21984,0.22589,0.19648,0.13081,0.10305,0.06925,0.054685,0,5
2063_4,0.2352,0.23354,0.18617,0.12283,0.10135,0.065822,0.055081,0,5
2064_4,0.18535,0.20628,0.20198,0.16121,0.11078,0.078594,0.055794,0,5
2065_4,0.18194,0.20797,0.20499,0.15103,0.11144,0.083514,0.059111,0,5
2066_4,0.18496,0.19628,0.19367,0.14111,0.11324,0.090302,0.08043,0,5
2067_4,0.16639,0.18547,0.18996,0.15404,0.12542,0.094837,0.083895,0,5
2068_4,0.26969,0.23438,0.20043,0.12194,0.075231,0.05459,0.043726,0,5
2069_4,0.25814,0.23219,0.18802,0.1259,0.082275,0.064053,0.04942,0,5
2070_4,0.26081,0.22307,0.20603,0.12163,0.074181,0.062647,0.051638,0,5
2071_4,0.25685,0.23178,0.20258,0.13928,0.085271,0.05168,0.032558,0,5
2072_4,0.2421,0.20626,0.19936,0.13937,0.098752,0.0661,0.048049,0,5
2073_4,0.18324,0.1991,0.19857,0.16103,0.12692,0.082496,0.048652,0,5
2074_5,0.084983,0.39377,0.33465,0.099762,0.035366,0.020058,0.031407,0,1
2075_5,0.091362,0.40975,0.33167,0.084994,0.036545,0.020487,0.025194,0,1
2076_5,0.59837,0.31795,0.047396,0.016045,0.006665,0.0046902,0.0088867,0,1
2077_5,0.51237,0.39285,0.061229,0.018124,0.0080823,0.0039187,0.0034289,0,1
2078_5,0.49125,0.39734,0.068277,0.01898,0.012324,0.0066552,0.0051762,0,1
2079_5,0.45558,0.40838,0.075972,0.023725,0.01792,0.0093387,0.0090863,0,1
2080_5,0.39557,0.42585,0.10684,0.030527,0.021114,0.011447,0.0086492,0,1
2081_5,0.60985,0.32378,0.041881,0.01396,0.0066128,0.0017144,0.0022043,0,1
2082_5,0.58029,0.33832,0.053935,0.01618,0.0068644,0.0026967,0.0017161,0,1
2083_5,0.53528,0.37104,0.056799,0.018687,0.010081,0.0049176,0.0031965,0,1
2084_5,0.48419,0.38908,0.077075,0.024704,0.013834,0.007164,0.0039526,0,1
2085_5,0.57632,0.33,0.050962,0.020485,0.0097427,0.0074944,0.0049963,0,1
2086_5,0.31721,0.44502,0.14825,0.039327,0.018629,0.013454,0.018111,0,1
2087_5,0.48991,0.37609,0.082192,0.02391,0.012453,0.0057285,0.0097136,0,1
2088_5,0.48725,0.40265,0.075037,0.019127,0.0085826,0.0046591,0.0026974,0,1
2089_5,0.49136,0.3924,0.073791,0.017522,0.010118,0.0088845,0.005923,0,1
2090_5,0.53233,0.35006,0.067166,0.019476,0.010737,0.0069913,0.013233,0,1
2091_5,0.49841,0.38441,0.07796,0.021574,0.010297,0.0036774,0.0036774,0,1
2092_5,0.48293,0.40703,0.076394,0.01744,0.0090887,0.0044215,0.002702,0,1
2093_5,0.46387,0.4075,0.080209,0.019866,0.011175,0.0081947,0.009188,0,1
2094_5,0.4294,0.40272,0.099421,0.027435,0.015857,0.014347,0.010823,0,1
2095_5,0.39155,0.39693,0.1242,0.0379,0.019206,0.016133,0.014085,0,1
2096_5,0.58547,0.33029,0.044713,0.013587,0.0081522,0.0051877,0.012599,0,1
2097_5,0.53452,0.38222,0.055828,0.013957,0.0061214,0.0041626,0.0031832,0,1
2098_5,0.46249,0.44348,0.068608,0.015054,0.0061698,0.0022211,0.0019743,0,1
2099_5,0.43941,0.43565,0.077116,0.019029,0.010265,0.011017,0.0075113,0,1
2100_5,0.64266,0.26401,0.031195,0.013188,0.0071012,0.0093837,0.032463,0,1
2101_5,0.63949,0.28564,0.039535,0.012849,0.0084013,0.0056832,0.0084013,0,1
2102_5,0.58428,0.34054,0.044226,0.013759,0.0068796,0.0056511,0.0046683,0,1
2103_5,0.53489,0.38206,0.053563,0.012776,0.0081081,0.0044226,0.0041769,0,1
2104_5,0.47917,0.43309,0.063235,0.011029,0.0088235,0.0019608,0.0026961,0,1
2105_5,0.43716,0.44362,0.077993,0.018877,0.011923,0.0067064,0.0037258,0,1
2106_5,0.67287,0.27126,0.031203,0.011827,0.0042778,0.0045294,0.0040262,0,1
2107_5,0.64693,0.29509,0.033062,0.010856,0.0049346,0.0051813,0.0039477,0,1
2108_5,0.57983,0.34726,0.040287,0.013347,0.0064261,0.0071676,0.0056846,0,1
2109_5,0.54355,0.38268,0.042931,0.01283,0.0069085,0.0061683,0.0049346,0,1
2110_5,0.47357,0.43152,0.063437,0.012786,0.0078682,0.0068847,0.0039341,0,1
2111_5,0.6346,0.28557,0.04043,0.015353,0.0071648,0.0084442,0.0084442,0,1
2112_5,0.55911,0.35316,0.047488,0.016246,0.0082479,0.0087478,0.0069983,0,1
2113_5,0.51223,0.3998,0.052137,0.016061,0.0071658,0.0056832,0.0069187,0,1
2114_5,0.46378,0.43494,0.06481,0.016757,0.0098571,0.0066535,0.0032035,0,1
2115_5,0.57093,0.33599,0.054754,0.016426,0.0094574,0.0064709,0.0059731,0,1
2116_5,0.50684,0.39336,0.059524,0.015451,0.0096251,0.0075988,0.0075988,0,1
2117_5,0.44309,0.4249,0.073545,0.018191,0.0090956,0.010915,0.02027,0,1
2118_5,0.58779,0.33644,0.048553,0.015449,0.0068661,0.0031878,0.0017165,0,1
2119_5,0.51032,0.40147,0.057002,0.013759,0.0081081,0.004914,0.0044226,0,1
2120_5,0.47882,0.42044,0.061823,0.016749,0.0091133,0.0061576,0.0068966,0,1
2121_5,0.46068,0.41801,0.073183,0.019102,0.010419,0.009675,0.0089308,0,1
2122_5,0.43313,0.42265,0.085329,0.027196,0.010479,0.0092315,0.011976,0,1
2123_5,0.62784,0.2989,0.047863,0.014652,0.0068376,0.0029304,0.0009768,0,1
2124_5,0.59306,0.34001,0.046898,0.012457,0.0058622,0.0012213,0.00048852,0,1
2125_5,0.47271,0.41961,0.065201,0.018276,0.0091381,0.0088911,0.0061744,0,1
2126_5,0.43957,0.43434,0.07077,0.02168,0.013955,0.0099676,0.0097184,0,1
2127_5,0.36922,0.4497,0.10438,0.03496,0.017606,0.011318,0.012827,0,1
2128_5,0.45714,0.37555,0.088462,0.025824,0.012637,0.016484,0.023901,0,1
2129_5,0.48146,0.3999,0.084281,0.01829,0.0081562,0.004696,0.003213,0,1
2130_5,0.44128,0.41501,0.095144,0.025273,0.010654,0.008672,0.0039643,0,1
2131_5,0.48991,0.37497,0.073563,0.022733,0.011239,0.013282,0.014304,0,1
2132_5,0.49013,0.38871,0.073945,0.020734,0.010242,0.0074944,0.0087434,0,1
2133_5,0.44358,0.41056,0.088316,0.022767,0.016512,0.0090068,0.0092569,0,1
2134_5,0.38345,0.4281,0.11176,0.032038,0.017154,0.014379,0.013118,0,1
2135_5,0.53858,0.32626,0.083035,0.025038,0.01022,0.0097087,0.0071538,0,1
2136_5,0.52727,0.34994,0.073973,0.02665,0.0092154,0.0087173,0.0042341,0,1
2137_5,0.50743,0.36535,0.083168,0.021782,0.011139,0.0059406,0.005198,0,1
2138_5,0.46799,0.38815,0.082852,0.026864,0.015315,0.010796,0.0080341,0,1
2139_5,0.56209,0.31447,0.080578,0.022288,0.011756,0.0046534,0.0041636,0,1
2140_5,0.51835,0.34671,0.084954,0.026348,0.01182,0.0071411,0.0046787,0,1
2141_5,0.47033,0.37611,0.10188,0.024728,0.012117,0.0081602,0.0066766,0,1
2142_5,0.41479,0.40201,0.11053,0.034336,0.015789,0.01203,0.010526,0,1
2143_5,0.37844,0.40826,0.1213,0.033639,0.020133,0.013507,0.02472,0,1
2144_5,0.522,0.30306,0.084641,0.027528,0.013892,0.017494,0.031387,0,1
2145_5,0.44724,0.36981,0.10503,0.040059,0.023205,0.011236,0.0034196,0,1
2146_5,0.48915,0.36162,0.092501,0.030834,0.011593,0.0069068,0.0074001,0,1
2147_5,0.5122,0.34876,0.074428,0.026402,0.011567,0.009052,0.017601,0,1
2148_5,0.42491,0.40733,0.10696,0.025153,0.023199,0.009768,0.0026862,0,1
2149_5,0.44151,0.42735,0.10232,0.018315,0.0068376,0.0026862,0.0009768,0,1
2150_5,0.4622,0.42329,0.087105,0.018106,0.0056276,0.0024468,0.0012234,0,1
2151_5,0.50551,0.39559,0.068299,0.017381,0.0073439,0.0034272,0.002448,0,1
2152_5,0.52016,0.38201,0.061947,0.018437,0.01057,0.0039331,0.0029499,0,1
2153_5,0.53647,0.36816,0.0621,0.016511,0.0081321,0.005175,0.00345,0,1
2154_5,0.48936,0.37247,0.080601,0.017272,0.013267,0.0082603,0.018773,0,1
2155_5,0.486,0.38526,0.075676,0.019902,0.015971,0.007371,0.009828,0,1
2156_5,0.46387,0.43286,0.090332,0.010742,0.001709,0.00048828,0,0,1
2157_5,0.41235,0.45142,0.1123,0.017822,0.0048828,0.00073242,0.00048828,0,1
2158_5,0.39922,0.45908,0.10946,0.024921,0.0051307,0.00073296,0.0014659,0,1
2159_5,0.44124,0.441,0.085512,0.021744,0.0070853,0.0017102,0.0017102,0,1
2160_5,0.46547,0.42492,0.073974,0.016957,0.010813,0.0036864,0.0041779,0,1
2161_5,0.48937,0.4001,0.069486,0.01459,0.012859,0.0071711,0.0064293,0,1
2162_5,0.42275,0.40139,0.10283,0.027819,0.021113,0.011177,0.012916,0,1
2163_5,0.55148,0.36562,0.064808,0.0095378,0.0044021,0.0026901,0.0014674,0,1
2164_5,0.46191,0.43921,0.091797,0.0063477,0.00073242,0,0,0,1
2165_5,0.33252,0.4978,0.13892,0.023682,0.0058594,0.00097656,0.00024414,0,1
2166_5,0.41459,0.44969,0.093201,0.020025,0.011867,0.005686,0.0049444,0,1
2167_5,0.41503,0.43394,0.097537,0.02115,0.013436,0.0099527,0.0089575,0,1
2168_5,0.63868,0.28801,0.034918,0.012135,0.0066865,0.00842,0.011144,0,1
2169_5,0.63917,0.30355,0.034761,0.010771,0.0044064,0.0039168,0.0034272,0,1
2170_5,0.58854,0.34019,0.049963,0.010287,0.0048984,0.0034289,0.0026941,0,1
2171_5,0.49658,0.42501,0.06766,0.0073278,0.0024426,0.00073278,0.00024426,0,1
2172_5,0.65144,0.26693,0.041207,0.0097113,0.0073491,0.0076115,0.015748,0,1
2173_5,0.65558,0.28751,0.034245,0.010101,0.0059128,0.0029564,0.0036955,0,1
2174_5,0.60731,0.32181,0.049056,0.010792,0.0051508,0.0036792,0.0022075,0,1
2175_5,0.53341,0.38849,0.057772,0.010526,0.0063647,0.0019584,0.0014688,0,1
2176_5,0.38205,0.47057,0.10912,0.023541,0.0080922,0.0039235,0.0026974,0,1
2177_5,0.34404,0.47179,0.11409,0.033645,0.016443,0.011384,0.0086011,0,1
2178_5,0.33126,0.44736,0.12882,0.033018,0.019756,0.01705,0.022733,0,1
2179_5,0.44884,0.35824,0.10204,0.031781,0.016727,0.017842,0.024533,0,1
2180_5,0.45914,0.40292,0.097325,0.019316,0.010154,0.0059435,0.0052006,0,1
2181_5,0.4132,0.40129,0.11229,0.027943,0.015265,0.011643,0.01837,0,1
2182_5,0.57923,0.31203,0.054625,0.020613,0.010307,0.011853,0.011337,0,1
2183_5,0.53414,0.31259,0.067179,0.03263,0.017549,0.015355,0.020565,0,1
2184_5,0.584,0.30213,0.050782,0.018979,0.011028,0.0094896,0.023596,0,1
2185_5,0.36403,0.42567,0.14688,0.027397,0.016235,0.011162,0.0086251,0,1
2186_5,0.36736,0.43957,0.12087,0.028564,0.012695,0.012695,0.018249,0,1
2187_5,0.3599,0.42317,0.13421,0.032868,0.018351,0.014243,0.017256,0,1
2188_5,0.32711,0.45681,0.1393,0.032685,0.013489,0.011154,0.019455,0,1
2189_5,0.35987,0.47375,0.12645,0.021198,0.009613,0.0046833,0.0044368,0,1
2190_5,0.336,0.45241,0.15888,0.028479,0.010242,0.0067449,0.0072446,0,1
2191_5,0.34724,0.46865,0.1324,0.025231,0.0094929,0.0089933,0.007994,0,1
2192_5,0.35175,0.4655,0.12102,0.02345,0.014016,0.009434,0.014825,0,1
2193_5,0.35782,0.46916,0.11543,0.024315,0.012286,0.011262,0.0097261,0,1
2194_5,0.36589,0.46406,0.12444,0.022806,0.011651,0.00471,0.0064452,0,1
2195_5,0.37706,0.46936,0.10829,0.022889,0.011322,0.0054147,0.0056608,0,1
2196_5,0.37985,0.44019,0.12429,0.027447,0.011134,0.0067323,0.010357,0,1
2197_5,0.39275,0.44807,0.10986,0.025574,0.011482,0.0060021,0.006263,0,1
2198_5,0.33067,0.45803,0.13562,0.031175,0.016787,0.013589,0.014122,0,1
2199_5,0.36538,0.46598,0.12081,0.025148,0.011095,0.0066568,0.004931,0,1
2200_5,0.37213,0.46627,0.1149,0.02298,0.011366,0.0069187,0.0054361,0,1
2201_5,0.35903,0.45935,0.12231,0.031134,0.014826,0.0069187,0.0064245,0,1
2202_5,0.34855,0.44369,0.12274,0.031438,0.017769,0.017769,0.018043,0,1
2203_5,0.38059,0.46752,0.10817,0.020005,0.011608,0.0071623,0.0049395,0,1
2204_5,0.37993,0.47781,0.10256,0.020464,0.0078895,0.0059172,0.0054241,0,1
2205_5,0.35676,0.45658,0.12452,0.027502,0.015024,0.0099312,0.0096766,0,1
2206_5,0.36073,0.48603,0.10198,0.01763,0.010306,0.0086791,0.014646,0,1
2207_5,0.20421,0.50937,0.2141,0.036941,0.016649,0.010666,0.0080645,0,1
2208_5,0.19187,0.51805,0.21636,0.041404,0.017167,0.0085837,0.006564,0,1
2209_5,0.19339,0.50132,0.22963,0.043122,0.016402,0.011111,0.0050265,0,1
2210_5,0.17721,0.48484,0.23497,0.048615,0.026398,0.016205,0.011762,0,1
2211_5,0.18134,0.49609,0.23026,0.052711,0.01942,0.012358,0.0078184,0,1
2212_5,0.16757,0.46926,0.25707,0.059144,0.021271,0.012451,0.01323,0,1
2213_5,0.18491,0.49149,0.22555,0.053594,0.019812,0.014224,0.010414,0,1
